,question,ground_truth,answer,rouge1,rouge2,rougeL,f1,sas,bertscore
117,¿Qué es un delegado de personal?,"1. La representación de los trabajadores en la empresa o centro de trabajo que tengan menos de cincuenta y más de diez trabajadores corresponde a los delegados de personal. Igualmente podrá haber un delegado de personal en aquellas empresas o centros que cuenten entre seis y diez trabajadores, si así lo decidieran estos por mayoría.

Los trabajadores elegirán, mediante sufragio libre, personal, secreto y directo a los delegados de personal en el número siguiente: hasta treinta trabajadores, uno; de treinta y uno a cuarenta y nueve, tres.

2. Los delegados de personal ejercerán mancomunadamente ante el empresario la representación para la que fueron elegidos y tendrán las mismas competencias establecidas para los comités de empresa."," Un delegado de personal es una persona designada dentro de una empresa que actúa como intermediaria entre los trabajadores y la dirección del mismo, en materias relacionadas con sus condiciones laborales. También pueden participar en las negociaciones colectivas.",0.22,0.05,0.17,0.16,0.6224209,0.94
118,¿Qué es un comité de empresa?,"1. El comité de empresa es el órgano representativo y colegiado del conjunto de los trabajadores en la empresa o centro de trabajo para la defensa de sus intereses, constituyéndose en cada centro de trabajo cuyo censo sea de cincuenta o más trabajadores.

2. En la empresa que tenga en la misma provincia, o en municipios limítrofes, dos o más centros de trabajo cuyos censos no alcancen los cincuenta trabajadores, pero que en su conjunto lo sumen, se constituirá un comité de empresa conjunto. Cuando unos centros tengan cincuenta trabajadores y otros de la misma provincia no, en los primeros se constituirán comités de empresa propios y con todos los segundos se constituirá otro.

3. Solo por convenio colectivo podrá pactarse la constitución y funcionamiento de un comité intercentros con un máximo de trece miembros, que serán designados de entre los componentes de los distintos comités de centro.

En la constitución del comité intercentros se guardará la proporcionalidad de los sindicatos según los resultados electorales considerados globalmente.

Tales comités intercentros no podrán arrogarse otras funciones que las que expresamente se les conceda en el convenio colectivo en que se acuerde su creación.
"," El comité de una empresa es un colegio electo que representa a los trabajadores y puede tener diferentes composiciones según la estructura productiva de la empresa. Los puestos del comité se reparten proporcionalmente en cada empresa, y se adaptan las normas electorales en función del número de colegios establecidos.",0.25,0.09,0.16,0.15,0.64768344,0.93
119,¿Quién forma el comité de empresa?,"2. Los comités de empresa o centro de trabajo elegirán de entre sus miembros un presidente y un secretario del comité, y elaborarán su propio reglamento de procedimiento, que no podrá contravenir lo dispuesto en la ley, remitiendo copia del mismo a la autoridad laboral, a efectos de registro, y a la empresa.
", Los empleados de la empresa forman el comité.,0.16,0.03,0.12,0.13,0.40161008,0.88
120,¿Qué garantías tienen el comité de empresa y los delegados de personal?,"Los miembros del comité de empresa y los delegados de personal, como representantes legales de los trabajadores, tendrán, a salvo de lo que se disponga en los convenios colectivos, las siguientes garantías:

a) Apertura de expediente contradictorio en el supuesto de sanciones por faltas graves o muy graves, en el que serán oídos, aparte del interesado, el comité de empresa o restantes delegados de personal.

b) Prioridad de permanencia en la empresa o centro de trabajo respecto de los demás trabajadores, en los supuestos de suspensión o extinción por causas tecnológicas o económicas.

c) No ser despedido ni sancionado durante el ejercicio de sus funciones ni dentro del año siguiente a la expiración de su mandato, salvo en caso de que esta se produzca por revocación o dimisión, siempre que el despido o sanción se base en la acción del trabajador en el ejercicio de su representación, sin perjuicio, por tanto, de lo establecido en el artículo 54. Asimismo no podrá ser discriminado en su promoción económica o profesional en razón, precisamente, del desempeño de su representación.

d) Expresar, colegiadamente si se trata del comité, con libertad sus opiniones en las materias concernientes a la esfera de su representación, pudiendo publicar y distribuir, sin perturbar el normal desenvolvimiento del trabajo, las publicaciones de interés laboral o social, comunicándolo a la empresa.

e) Disponer de un crédito de horas mensuales retribuidas cada uno de los miembros del comité o delegado de personal en cada centro de trabajo, para el ejercicio de sus funciones de representación, de acuerdo con la siguiente escala:

1.º Hasta cien trabajadores, quince horas.

2.º De ciento uno a doscientos cincuenta trabajadores, veinte horas.

3.º De doscientos cincuenta y uno a quinientos trabajadores, treinta horas.

4.º De quinientos uno a setecientos cincuenta trabajadores, treinta y cinco horas.

5.º De setecientos cincuenta y uno en adelante, cuarenta horas.

Podrá pactarse en convenio colectivo la acumulación de horas de los distintos miembros del comité de empresa y, en su caso, de los delegados de personal, en uno o varios de sus componentes, sin rebasar el máximo total, pudiendo quedar relevado o relevados del trabajo, sin perjuicio de su remuneración.
"," La mayoría de miembros del comité de empresa o delegados de personal tienen garantías para intervenir en la negociación de convenios, tanto en el nivel local como en el sectorial. En los convenios sectoriales y aquellos que afecten a un grupo de empresas vinculadas por razones organizativas o productivas, la legitimación se establece en el apartado 2 para la negociación de los convenios sectoriales. Además, las secciones sindicales designadas mayoritariamente por sus representados pueden negociar en representación de trabajadores en convenios dirigidos a un grupo de trabajadores con perfil profesional específico.",0.25,0.1,0.15,0.11,0.67233026,0.95
121,¿Cómo se elige a los delegados de personal y a los miembros del comité de empresa?,"1. Los delegados de personal y los miembros del comité de empresa se elegirán por todos los trabajadores mediante sufragio personal, directo, libre y secreto, que podrá emitirse por correo en la forma que establezcan las disposiciones de desarrollo de esta ley."," Los delegados de personal y miembros del comité de empresa se eligen mediante votación, y la legitimidad para negociar en representación de los trabajadores es mayoría de los miembros del comité de empresa o entre los delegados de personal. En los convenios sectoriales, las secciones sindicales que negocian son las que hayan sido designadas mayoritariamente por sus representados a través de votación personal, libre, directa y secreta. Además, en los convenios dirigidos a un grupo de trabajadores con perfil profesional específico, se necesita la legitimación para negociar en representación de los trabajadores establecida en el apartado 2 de la negociación de los convenios sectoriales.",0.34,0.14,0.27,0.26,0.7104183,0.94
122,¿Cómo se vota a los delegados de personal?,"En la elección para delegados de personal, cada elector podrá dar su voto a un número máximo de aspirantes equivalente al de puestos a cubrir entre los candidatos proclamados. Resultarán elegidos los que obtengan el mayor número de votos. En caso de empate, resultará elegido el trabajador de mayor antigüedad en la empresa.
"," La vota a los delegados de personal mediante sufragio libre, personal, secreto y directo. El número de delegados elegidos depende del número de trabajadores en la empresa o centro de trabajo. Los trabajadores con menos de cincuenta y más de diez trabajadores elegirán uno de delegado si hay entre 31 y 49 trabajadores, o tres si hay más de 50 trabajadores. El candidato que obtenga el mayor número de votos será elegido en caso de empate, resultará elegido el trabajador de mayor antigüedad en la empresa.",0.53,0.31,0.43,0.29,0.7250421,0.96
123,¿Cómo se vota el comité de empresa?,"1. En las empresas de más de cincuenta trabajadores, el censo de electores y elegibles se distribuirá en dos colegios, uno integrado por los técnicos y administrativos y otro por los trabajadores especialistas y no cualificados.

2. En las elecciones a miembros del comité de empresa la elección se ajustará a las siguientes reglas:

a) Cada elector podrá dar su voto a una sola de las listas presentadas para los del comité que corresponda a su colegio. Estas listas deberán contener, como mínimo, tantos nombres como puestos a cubrir. 

b) No tendrán derecho a la atribución de representantes en el comité de empresa aquellas listas que no hayan obtenido como mínimo el cinco por ciento de los votos por cada colegio.

c) Dentro de cada lista resultarán elegidos los candidatos por el orden en que figuren en la candidatura.

3. La inobservancia de cualquiera de las reglas anteriores determinará la anulabilidad de la elección del candidato o candidatos afectados.
"," El comité de empresa se vota por elección proporcional, según la composición de la empresa. Las normas electorales pueden adaptarse al número de colegios en cada empresa. Los puestos del comité son repartidos proporcionalmente en cada una. (Página 71, Boletín Oficial del Estado - Legislación Consolidada)",0.28,0.06,0.16,0.11,0.5695657,0.95
124,¿Cómo están representados los prestadores de servicios en trabajos fijos-discontinuos y los trabajadores no fijos?,1. Quienes presten servicios en trabajos fijos-discontinuos y los trabajadores vinculados por contrato de duración determinada estarán representados por los órganos que se establecen en este título conjuntamente con los trabajadores fijos de plantilla.," En las empresas, los prestadores de servicios en trabajos fijos-discontinuos y los trabajadores no fijos están representados por los mismos órganos que representan a los empleados fijos de plantilla. Para determinar el número de representantes, se toman en cuenta dos categorías:

1. Los que prestan servicios en trabajos fijos-discontinuos y tienen contratos de duración determinada superior a un año son computados como empleados fijos de plantilla.
2. Los contratados por término de hasta un año se computan según el número de días trabajados en el año anterior a la elección, con cada doscientos días trabajados o fracción computado como un trabajador más.

Además, en las empresas que realizan actividades productivas continuas durante 24 horas del día, la organización del trabajo de los turnos tiene en cuenta la rotación de los mismos y ningún empleado estará en el turno de noche más de dos semanas consecutivas, salvo adscripción voluntaria.

Los trabajadores nocturnos y aquellos que trabajen a turnos gozan de protección adaptada a la naturaleza de su trabajo en materia de salud y seguridad.",0.27,0.15,0.18,0.18,0.6600658,0.91
125,¿Cómo se forma la mesa electoral?,"1. En la empresa o centro de trabajo se constituirá una mesa por cada colegio de doscientos cincuenta trabajadores electores o fracción.

2. La mesa será la encargada de vigilar todo el proceso electoral, presidir la votación, realizar el escrutinio, levantar el acta correspondiente y resolver cualquier reclamación que se presente.

3. La mesa estará formada por el presidente, que será el trabajador de más antigüedad en la empresa, y dos vocales, que serán los electores de mayor y menor edad. Este último actuará de secretario. Se designarán suplentes a aquellos trabajadores que sigan a los titulares de la mesa en el orden indicado de antigüedad o edad.

4. Ninguno de los componentes de la mesa podrá ser candidato y, de serlo, le sustituirá en ella su suplente.

5. Cada candidato o candidatura, en su caso, podrá nombrar un interventor por mesa. Asimismo, el empresario podrá designar un representante suyo que asista a la votación y al escrutinio.
"," La mesa electoral se forma en una empresa o centro de trabajo con tres miembros: el presidente (trabajador más antiguo), un vocal mayor de edad y uno menor de edad, que actuará como secretario. Hay suplentes para los titulares en orden de antigüedad o edad. Los componentes de la mesa no pueden ser candidatos y cada candidato puede nombrar un interventor por mesa. Además, el empresario podrá designar un representante que asista a la votación y escrutinio. La composición depende del número de trabajadores en los colegios electorales.",0.57,0.26,0.44,0.35,0.6693961,0.97
126,¿Cuáles son las funciones de la mesa electoral?,"a) Hará público entre los trabajadores el censo laboral con indicación de quiénes son electores.

b) Fijará el número de representantes y la fecha tope para la presentación de candidaturas.

c) Recibirá y proclamará las candidaturas que se presenten.

d) Señalará la fecha de votación.

e) Redactará el acta de escrutinio en un plazo no superior a tres días naturales.

"," La mesa electoral tiene varias funciones, según el contexto proporcionado:
        1. En elecciones generales, la mesa electoral contabiliza y verifica los votos de los colegios electorales, siguiendo las reglas del número de trabajadores que forman cada colegio electoral y atendiendo a las fracciones en caso de divisiones con cocientes.
        2. En elecciones a comités de empresa, la mesa electoral se encarga de recibir las listas de candidatos para los puestos del comité que corresponden al colegio electoral del votante, verificando que cada lista contenga al menos tantos nombres como puestos a cubrir. También supervisará el proceso electoral si alguno de los candidatos se renuncia antes de la fecha de la votación, siempre y cuando la lista en cuestión tenga un número de candidatos por lo menos del sesenta por ciento de los puestos a cubrir.",0.31,0.05,0.19,0.16,0.6209554,0.96
127,¿Cómo se efectúa el acto de la votación de los delegados y comités de empresa?,"1. El acto de la votación se efectuará en el centro o lugar de trabajo y durante la jornada laboral, teniéndose en cuenta las normas que regulen el voto por correo.

El empresario facilitará los medios precisos para el normal desarrollo de la votación y de todo el proceso electoral.

2. El voto será libre, secreto, personal y directo, depositándose las papeletas, que en tamaño, color, impresión y calidad del papel serán de iguales características, en urnas cerradas.

3. Inmediatamente después de celebrada la votación, la mesa electoral procederá públicamente al recuento de votos mediante la lectura por el presidente, en voz alta, de las papeletas.
"," La votación de los delegados y comités de empresa se realiza mediante una negociación colectiva previa informe del comité o, en su caso, de los delegados de personal. El trabajador puede reclamar ante la jurisdicción social. También pueden establecerse periodos distintos a los expresados en el artículo para la reclamación de cobertura de vacantes.",0.31,0.06,0.18,0.15,0.45043796,0.97
128,¿Cuál es el procedimiento de las impugnaciones en materia electoral?,"Las impugnaciones en materia electoral se tramitarán conforme al procedimiento arbitral regulado en este artículo, con excepción de las denegaciones de inscripción, cuyas reclamaciones podrán plantearse directamente ante la jurisdicción social."," La impugnación en materia electoral se tramitará según el procedimiento arbitral regulado en este artículo, exceptuando las denegaciones de inscripción que podrán plantearse ante la jurisdicción social directamente. Todos los que tengan interés legítimo pueden impugnar la elección, las decisiones de la mesa, cualquier otra actuación de la misma a lo largo del proceso electoral en función de vicios graves que puedan afectar al proceso electoral y alterar su resultado. Las reclamaciones se fundarán en la existencia de vicios graves, falta de capacidad o legitimidad de los candidatos elegidos, discordancia entre el acta y el desarrollo del proceso electoral y falta de correlación entre el número de trabajadores que figuran en el acta de elecciones y el número real.",0.37,0.25,0.3,0.27,0.6904458,0.96
129,¿Cuál es el régimen de las asambleas de trabajadores?,"los trabajadores de una misma empresa o centro de trabajo tienen derecho a reunirse en asamblea.

La asamblea podrá ser convocada por los delegados de personal, el comité de empresa o centro de trabajo, o por un número de trabajadores no inferior al treinta y tres por ciento de la plantilla. La asamblea será presidida, en todo caso, por el comité de empresa o por los delegados de personal mancomunadamente, que serán responsables del normal desarrollo de la misma, así como de la presencia en la asamblea de personas no pertenecientes a la empresa. Solo podrá tratarse en ella de asuntos que figuren previamente incluidos en el orden del día. La presidencia comunicará al empresario la convocatoria y los nombres de las personas no pertenecientes a la empresa que vayan a asistir a la asamblea y acordará con este las medidas oportunas para evitar perjuicios en la actividad normal de la empresa.
", El régimen de las asambleas de trabajadores es que cada una de las partes estaría integrada por un máximo de trece miembros. La comisión negociadora se realizaría en una única sede y solo para los centros de trabajo afectados por el procedimiento. Los comités deberán reunirse al menos cada dos meses. Las elecciones de delegados de personal y miembros de comité de empresa podrían promoverse por las organizaciones sindicales más representativas siempre y cuando tengan un mínimo del 10% de representantes en la empresa o los trabajadores del centro de trabajo por acuerdo mayoritario.,0.44,0.13,0.19,0.2,0.6214088,0.97
130,¿Dónde podrán reunirse las asambleas de trabajadores?,"1. El lugar de reunión será el centro de trabajo, si las condiciones del mismo lo permiten, y la misma tendrá lugar fuera de las horas de trabajo, salvo acuerdo con el empresario.

2. El empresario deberá facilitar el centro de trabajo para la celebración de la asamblea, salvo en los siguientes casos:
"," Los comités de trabajadores pueden reunirse en la empresa o centros de trabajo afectados por el procedimiento, según lo establecido en el artículo 67. La reunión se puede realizar cada dos meses o siempre que lo solicite un tercio de sus miembros o un tercio de los trabajadores representados.",0.3,0.06,0.19,0.16,0.65509593,0.96
131,¿Qué se debe realizar con la convocatoria de la reunión?,"La convocatoria, con expresión del orden del día propuesto por los convocantes, se comunicará al empresario con cuarenta y ocho horas de antelación, como mínimo, debiendo este acusar recibo.
"," La convocatoria de la reunión debe incluir el momento y el contenido apropiado para la consulta y el informe en el nivel adecuado de dirección y representación de la empresa. Además, se debe proporcionar una descripción precisa de la empresa y el centro de trabajo en donde se desea celebrar las elecciones. La comunicación debe identificarse con un plazo mínimo de un mes antes del inicio del proceso electoral, que incluye la constitución de la mesa electoral. No puede comenzar antes de un mes ni más allá de tres meses después de ser registrada la comunicación en la oficina pública dependiente de la autoridad laboral. Si todos los sindicatos representativos o más representativos concuerdan, podría promoverse la celebración de elecciones en general en uno o más sitios de la empresa.",0.16,0.02,0.1,0.09,0.6288323,0.95
132,¿Cómo se regula el sistema de votación de una asamblea?,"Cuando se someta a la asamblea por parte de los convocantes la adopción de acuerdos que afecten al conjunto de los trabajadores, se requerirá para la validez de aquellos el voto favorable personal, libre, directo y secreto, incluido el voto por correo, de la mitad más uno de los trabajadores de la empresa o centro de trabajo.
"," La elección de miembros del comité de empresa se regula según las siguientes normas:

1. Cada elector puede votar por una sola lista en el colegio correspondiente. Las listas deben contener al menos tantos nombres como puestos a cubrir.
2. Si un candidato renuncia antes de la fecha de elección, no se suspende el proceso ni anula la candidatura siempre y cuando la lista tenga al menos el 60% de los puestos a cubrir.
3. Si hay cocientes fraccionarios en la división del número de votos, la unidad fraccionaria se adjudica al grupo que corresponde a la mayor fracción. En caso de igualdad, la adjudicación es por sorteo.
4. Las listas deben incluir las siglas correspondientes al número de trabajadores en los colegios electorales mencionados.",0.31,0.04,0.17,0.13,0.49864987,0.95
133,¿Qué es un convenio colectivo?,"1. Los convenios colectivos, como resultado de la negociación desarrollada por los representantes de los trabajadores y de los empresarios, constituyen la expresión del acuerdo libremente adoptado por ellos en virtud de su autonomía colectiva.

2. Mediante los convenios colectivos, y en su ámbito correspondiente, los trabajadores y empresarios regulan las condiciones de trabajo y de productividad. Igualmente podrán regular la paz laboral a través de las obligaciones que se pacten.

3. Los convenios colectivos regulados por esta ley obligan a todos los empresarios y trabajadores incluidos dentro de su ámbito de aplicación y durante todo el tiempo de su vigencia.
"," Un convenio colectivo es un acuerdo negociado entre una organización sindical y un empleador o entidad que regula las relaciones laborales de sus respectivos trabajadores. Pueden existir convenios colectivos provinciales cuando se establecen acuerdos interprofesionales a nivel autonómico, como aquellos previstos en el artículo 83.2 de la legislación consolidadas en páginas 79 y siguientes del Boletín Oficial del Estado. Estos convenios pueden establecer medidas positivas para promover la igualdad de oportunidades entre mujeres y hombres, así como derechos a una promoción económica en función del trabajo desarrollado (Artículo 25 del mismo). Además, se puede crear un nuevo colegio empresarial que adapte a su composición y adaptarse de acuerdo con las normas electorales establecidas en el título correspondiente.",0.32,0.04,0.17,0.15,0.6165994,0.97
134,¿Cómo se negocian los convenios colectivos?,"1. Los convenios colectivos tendrán el ámbito de aplicación que las partes acuerden.

2. Las organizaciones sindicales y asociaciones empresariales más representativas, de carácter estatal o de comunidad autónoma, podrán establecer, mediante acuerdos interprofesionales, cláusulas sobre la estructura de la negociación colectiva, fijando, en su caso, las reglas que han de resolver los conflictos de concurrencia entre convenios de distinto ámbito.

Estas cláusulas podrán igualmente pactarse en convenios o acuerdos colectivos sectoriales, de ámbito estatal o autonómico, por aquellos sindicatos y asociaciones empresariales que cuenten con la legitimación necesaria, de conformidad con lo establecido en esta ley.

3. Dichas organizaciones de trabajadores y empresarios podrán igualmente elaborar acuerdos sobre materias concretas. Estos acuerdos, así como los acuerdos interprofesionales a que se refiere el apartado 2, tendrán el tratamiento de esta ley para los convenios colectivos.
"," Los convenios colectivos se negocian a través de la cooperación entre los representantes de trabajadores y empresarios. Los acuerdos resultantes establecen las condiciones laborales en su ámbito correspondiente, tanto para convenios nacionales como provinciales cuando lo prevean acuerdos interprofesionales. Si se presentan discrepancias, se resolverán por la autoridad laboral, previo informe de la Inspección de Trabajo y Seguridad Social.",0.34,0.09,0.18,0.21,0.651892,0.95
135,¿Qué sucede ante la concurrencia de varios convenios colectivos?,"1. Un convenio colectivo, durante su vigencia, no podrá ser afectado por lo dispuesto en convenios de ámbito distinto salvo pacto en contrario, negociado conforme a lo dispuesto en el artículo 83.2, y salvo lo previsto en el apartado siguiente.

2. La regulación de las condiciones establecidas en un convenio de empresa, que podrá negociarse en cualquier momento de la vigencia de convenios colectivos de ámbito superior, tendrá prioridad aplicativa respecto del convenio sectorial estatal, autonómico o de ámbito inferior en las siguientes materias:

a) La cuantía del salario base y de los complementos salariales, incluidos los vinculados a la situación y resultados de la empresa.

b) El abono o la compensación de las horas extraordinarias y la retribución específica del trabajo a turnos.

c) El horario y la distribución del tiempo de trabajo, el régimen de trabajo a turnos y la planificación anual de las vacaciones.

d) La adaptación al ámbito de la empresa del sistema de clasificación profesional de los trabajadores.

e) La adaptación de los aspectos de las modalidades de contratación que se atribuyen por esta ley a los convenios de empresa.

f) Las medidas para favorecer la conciliación entre la vida laboral, familiar y personal.

g) Aquellas otras que dispongan los acuerdos y convenios colectivos a que se refiere el artículo 83.2.

Igual prioridad aplicativa tendrán en estas materias los convenios colectivos para un grupo de empresas o una pluralidad de empresas vinculadas por razones organizativas o productivas y nominativamente identificadas a que se refiere el artículo 87.1.

Los acuerdos y convenios colectivos a que se refiere el artículo 83.2 no podrán disponer de la prioridad aplicativa prevista en este apartado.
"," En la concurrencia de varios convenios colectivos provinciales, estos se regulan según lo estipulado en acuerdos interprofesionales de ámbito autonómico, en los términos del artículo 83.2 y siempre que su regulación esté establecida en el Boletín Oficial del Estado Legislación Consolidada (página 79).",0.19,0.06,0.11,0.12,0.5786507,0.9
136,¿Cuál es la vigencia de un convenio colectivo?,"1. Corresponde a las partes negociadoras establecer la duración de los convenios, pudiendo eventualmente pactarse distintos periodos de vigencia para cada materia o grupo homogéneo de materias dentro del mismo convenio.

Durante la vigencia del convenio colectivo, los sujetos que reúnan los requisitos de legitimación previstos en los artículos 87 y 88 podrán negociar su revisión.

2. Salvo pacto en contrario, los convenios colectivos se prorrogarán de año en año si no mediara denuncia expresa de las partes.

3. La vigencia de un convenio colectivo, una vez denunciado y concluida la duración pactada, se producirá en los términos que se hubiesen establecido en el propio convenio.

Durante las negociaciones para la renovación de un convenio colectivo, en defecto de pacto, se mantendrá su vigencia, si bien las cláusulas convencionales por las que se hubiera renunciado a la huelga durante la vigencia de un convenio decaerán a partir de su denuncia. Las partes podrán adoptar acuerdos parciales para la modificación de alguno o algunos de sus contenidos prorrogados con el fin de adaptarlos a las condiciones en las que, tras la terminación de la vigencia pactada, se desarrolle la actividad en el sector o en la empresa. Estos acuerdos tendrán la vigencia que las partes determinen.

Mediante los acuerdos interprofesionales de ámbito estatal o autonómico, previstos en el artículo 83, se deberán establecer procedimientos de aplicación general y directa para solventar de manera efectiva las discrepancias existentes tras el transcurso del procedimiento de negociación sin alcanzarse un acuerdo, incluido el compromiso previo de someter las discrepancias a un arbitraje, en cuyo caso el laudo arbitral tendrá la misma eficacia jurídica que los convenios colectivos y solo será recurrible conforme al procedimiento y en base a los motivos establecidos en el artículo 91. Dichos acuerdos interprofesionales deberán especificar los criterios y procedimientos de desarrollo del arbitraje, expresando en particular para el caso de imposibilidad de acuerdo en el seno de la comisión negociadora el carácter obligatorio o voluntario del sometimiento al procedimiento arbitral por las partes; en defecto de pacto específico sobre el carácter obligatorio o voluntario del sometimiento al procedimiento arbitral, se entenderá que el arbitraje tiene carácter obligatorio.

Transcurrido un año desde la denuncia del convenio colectivo sin que se haya acordado un nuevo convenio o dictado un laudo arbitral, aquel perderá, salvo pacto en contrario, vigencia y se aplicará, si lo hubiere, el convenio colectivo de ámbito superior que fuera de aplicación.

4. El convenio que sucede a uno anterior deroga en su integridad a este último, salvo los aspectos que expresamente se mantengan.
"," La vigencia de un convenio colectivo puede ser establecida por distintos periodos para cada materia o grupo homogéneo de materias dentro del mismo convenio. Si no se denuncia, un convenio colectivo se prorrogará de año en año. Una vez denunciado y concluida la duración pactada, su vigencia continuará en los términos establecidos en el propio convenio. Las partes son obligadas a negociar bajo el principio de la buena fe y las comunicaciones sobre la negociación deben hacerse por escrito. La parte receptora de la comunicación solo puede negarse a la iniciación de las negociaciones por causa legal o convencionalmente establecida, en cualquier caso se debe contestar por escrito y motivadamente.",0.31,0.18,0.23,0.18,0.71382403,0.97
137,¿Quién está legitimado para negociar un convenio colectivo?,"1. En representación de los trabajadores estarán legitimados para negociar en los convenios de empresa y de ámbito inferior, el comité de empresa, los delegados de personal, en su caso, o las secciones sindicales si las hubiere que, en su conjunto, sumen la mayoría de los miembros del comité.

La intervención en la negociación corresponderá a las secciones sindicales cuando estas así lo acuerden, siempre que sumen la mayoría de los miembros del comité de empresa o entre los delegados de personal.

Cuando se trate de convenios para un grupo de empresas, así como en los convenios que afecten a una pluralidad de empresas vinculadas por razones organizativas o productivas y nominativamente identificadas en su ámbito de aplicación, la legitimación para negociar en representación de los trabajadores será la que se establece en el apartado 2 para la negociación de los convenios sectoriales.

2. En los convenios sectoriales estarán legitimados para negociar en representación de los trabajadores:

a) Los sindicatos que tengan la consideración de más representativos a nivel estatal, así como, en sus respectivos ámbitos, las organizaciones sindicales afiliadas, federadas o confederadas a los mismos.

b) Los sindicatos que tengan la consideración de más representativos a nivel de comunidad autónoma respecto de los convenios que no trasciendan de dicho ámbito territorial, así como, en sus respectivos ámbitos, las organizaciones sindicales afiliadas, federadas o confederadas a los mismos.

c) Los sindicatos que cuenten con un mínimo del diez por ciento de los miembros de los comités de empresa o delegados de personal en el ámbito geográfico y funcional al que se refiera el convenio.

3. En representación de los empresarios estarán legitimados para negociar:

a) En los convenios de empresa o ámbito inferior, el propio empresario.

b) En los convenios de grupo de empresas y en los que afecten a una pluralidad de empresas vinculadas por razones organizativas o productivas y nominativamente identificadas en su ámbito de aplicación, la representación de dichas empresas.

c) En los convenios colectivos sectoriales, las asociaciones empresariales que en el ámbito geográfico y funcional del convenio cuenten con el diez por ciento de los empresarios, en el sentido del artículo 1.2, y siempre que estas den ocupación a igual porcentaje de los trabajadores afectados, así como aquellas asociaciones empresariales que en dicho ámbito den ocupación al quince por ciento de los trabajadores afectados.

"," La empresa y el trabajador pueden negociar un convenio colectivo, pero con previo informe del comité o delegados de personal.",0.07,0.03,0.06,0.07,0.7559111,0.8
138,¿Qué es la comisión negociadora respecto a los convenios colectivos?,"3. La designación de los componentes de la comisión corresponderá a las partes negociadoras, quienes de mutuo acuerdo podrán designar un presidente y contar con la asistencia en las deliberaciones de asesores, que intervendrán, igual que el presidente, con voz pero sin voto.

4. En los convenios sectoriales el número de miembros en representación de cada parte no excederá de quince. En el resto de los convenios no se superará el número de trece.

5. Si la comisión negociadora optara por la no elección de un presidente, las partes deberán consignar en el acta de la sesión constitutiva de la comisión los procedimientos a emplear para moderar las sesiones y deberá firmar las actas que correspondan a las mismas un representante de cada una de ellas, junto con el secretario.
"," La Comisión Negociadora es un organismo formado por representantes de las partes en un procedimiento de negociación colectiva para aplicar o extender los convenios colectivos de trabajo, como se establece en el artículo 92 del código laboral. Esta comisión está compuesta por un máximo de trece miembros por parte y tiene la función de estudiar, informar y elaborar documentación sobre la negociación colectiva, así como intervenir en los procedimientos de solución de discrepancias en caso de desacuerdo durante las consultas. La comisión está reglamentada y sus funcionamientos y decisiones se entienden sin perjuicio de las atribuciones que corresponden a la jurisdicción laboral. En empresas con más de cien trabajadores, la consulta debe realizarse en una única comisión negociadora integrada por un máximo de trece miembros representando a cada parte.",0.46,0.11,0.24,0.2,0.54106456,0.98
139,¿Cómo se tramita el convenio colectivo?,"1. La representación de los trabajadores, o de los empresarios, que promueva la negociación, lo comunicará a la otra parte, expresando detalladamente en la comunicación, que deberá hacerse por escrito, la legitimación que ostenta de conformidad con los artículos anteriores, los ámbitos del convenio y las materias objeto de negociación. En el supuesto de que la promoción sea el resultado de la denuncia de un convenio colectivo vigente, la comunicación deberá efectuarse simultáneamente con el acto de la denuncia. De esta comunicación se enviará copia, a efectos de registro, a la autoridad laboral correspondiente en función del ámbito territorial del convenio.

2. En el plazo máximo de un mes a partir de la recepción de la comunicación, se procederá a constituir la comisión negociadora; la parte receptora de la comunicación deberá responder a la propuesta de negociación y ambas partes establecerán un calendario o plan de negociación.

3. Los acuerdos de la comisión requerirán, en cualquier caso, el voto favorable de la mayoría de cada una de las dos representaciones.

4. En cualquier momento de las deliberaciones, las partes podrán acordar la intervención de un mediador designado por ellas.
"," El convenio colectivo se tramita mediante negociación colectiva entre la empresa y el comité o, en su caso, los delegados de personal. Luego, el trabajador puede reclamar ante la jurisdicción social. También se pueden establecer periodos diferentes a los expresados en el artículo para reclamar la cobertura de vacantes. (Referencia: Boletín Oficial del Estado Legislación Consolidada, Página 39)",0.23,0.04,0.14,0.11,0.57001114,0.95
